SCD,LMP Capital and Income Fund Inc. Common Stock,$14.7399,0.1899,1.305%,264070954.00,United States,2004,30697,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/scd
SCHW,Charles Schwab Corporation (The) Common Stock,$90.30,0.24,0.266%,170721175485.00,United States,,3882121,Finance,Investment Bankers/Brokers/Service,/market-activity/stocks/schw
SCI,Service Corporation International Common Stock,$62.95,1.10,1.778%,10381202657.00,United States,,331766,Miscellaneous,Other Consumer Services,/market-activity/stocks/sci
SCL,Stepan Company Common Stock,$108.33,-1.84,-1.67%,2428303181.00,United States,,17524,Consumer Non-Durables,Package Goods/Cosmetics,/market-activity/stocks/scl
SCM,Stellus Capital Investment Corporation Common Stock,$13.882,0.152,1.107%,270504694.00,United States,2012,37385,Finance,Finance/Investors Services,/market-activity/stocks/scm
SCS,Steelcase Inc. Common Stock,$12.25,-0.08,-0.649%,1373178756.00,United States,1998,468054,Consumer Durables,Office Equipment/Supplies/Services,/market-activity/stocks/scs
SCU,Sculptor Capital Management Inc. Class A Common Stock,$19.10,-0.64,-3.242%,488099010.00,United States,,102935,Finance,Investment Managers,/market-activity/stocks/scu
SCUA,Sculptor Acquisition Corp I Class A Ordinary Shares,$9.80,0.00,0.00%,281750000.00,,2022,5201,,,/market-activity/stocks/scua
SCVX,SCVX Corp. Class A Ordinary Shares,$9.89,0.01,0.101%,284337500.00,,2020,453,Finance,Business Services,/market-activity/stocks/scvx
SCX,L.S. Starrett Company (The) Common Stock,$9.07,-0.07,-0.766%,65609777.00,United States,,4911,Consumer Durables,Home Furnishings,/market-activity/stocks/scx
SD,SandRidge Energy Inc. Common Stock,$12.04,0.04,0.333%,441560426.00,,2016,465131,Energy,Oil & Gas Production,/market-activity/stocks/sd
SDHY,PGIM Short Duration High Yield Opportunities Fund Common Shares,$17.92,0.02,0.112%,442141164.00,,2020,27929,Finance,Finance/Investors Services,/market-activity/stocks/sdhy
SE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,$144.705,-14.235,-8.956%,80707471502.00,United States,2017,4880680,Technology,Computer Software: Prepackaged Software,/market-activity/stocks/se
SEAS,SeaWorld Entertainment Inc. Common Stock,$59.73,-1.39,-2.274%,4615511691.00,United States,2013,960834,Consumer Services,Movies/Entertainment,/market-activity/stocks/seas
SEDA,SDCL EDGE Acquisition Corporation Class A Ordinary Shares,$9.66,0.00,0.00%,241442591.00,,2021,9,,,/market-activity/stocks/seda
SEE,Sealed Air Corporation Common Stock,$68.12,0.12,0.176%,10092435766.00,United States,,348980,Basic Industries,Containers/Packaging,/market-activity/stocks/see
SEM,Select Medical Holdings Corporation Common Stock,$23.03,-0.48,-2.042%,3089359189.00,United States,2009,312764,Health Care,Hospital/Nursing Management,/market-activity/stocks/sem
SEMR,SEMrush Holdings Inc. Class A Common Stock,$17.27,-1.30,-7.001%,2360384987.00,,2021,166402,Technology,EDP Services,/market-activity/stocks/semr
SF,Stifel Financial Corporation Common Stock,$77.74,-0.02,-0.026%,8123752260.00,United States,,431389,Finance,Investment Bankers/Brokers/Service,/market-activity/stocks/sf
SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,$25.06,-0.09,-0.358%,0.00,United States,2017,6079,Finance,Investment Bankers/Brokers/Service,/market-activity/stocks/sfb
SFBS,ServisFirst Bancshares Inc. Common Stock,$84.07,-0.11,-0.131%,4558868934.00,United States,,69911,Finance,Major Banks,/market-activity/stocks/sfbs
SFE,Safeguard Scientifics Inc. New Common Stock,$6.24,-0.11,-1.732%,102994907.00,United States,,4303,Finance,Finance/Investors Services,/market-activity/stocks/sfe
SFL,SFL Corporation Ltd,$8.45,-0.06,-0.705%,1170759220.00,Bermuda,,490945,Transportation,Marine Transportation,/market-activity/stocks/sfl
SFUN,Fang Holdings Limited American Depositary Shares (Each representing Four Class A Ordinary Shares HK$1.00 par value),$3.92,0.24,6.522%,35419975.00,China,2010,761,Technology,EDP Services,/market-activity/stocks/sfun
SG,Sweetgreen Inc. Class A Common Stock,$27.63,-3.02,-9.853%,2956392096.00,,2021,620630,Consumer Services,Restaurants,/market-activity/stocks/sg
SGFY,Signify Health Inc. Class A Common Stock,$12.48,-0.95,-7.074%,2126848289.00,,2021,1327684,Technology,Retail: Computer Software & Peripheral Equipment,/market-activity/stocks/sgfy
SGHC,Super Group (SGHC) Limited Ordinary Shares,$8.41,-0.24,-2.775%,4677084375.00,,2022,256139,Consumer Services,Services-Misc. Amusement & Recreation,/market-activity/stocks/sghc
SGU,Star Group L.P. Common Stock,$10.54,0.00,0.00%,406958475.00,United States,,45295,Public Utilities,Oil Refining/Marketing,/market-activity/stocks/sgu
SHAK,Shake Shack Inc. Class A Common Stock,$65.16,-1.54,-2.309%,2550365332.00,United States,2015,245337,Consumer Services,Restaurants,/market-activity/stocks/shak
SHEL,Royal Dutch Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,$52.835,0.155,0.294%,0.00,Netherlands,,2687439,,,/market-activity/stocks/shel
SHG,Shinhan Financial Group Co Ltd American Depositary Shares,$32.70,0.21,0.646%,16892597771.00,South Korea,,73477,Finance,Major Banks,/market-activity/stocks/shg
SHI,SINOPEC Shangai Petrochemical Company Ltd. Common Stock,$22.14,-0.21,-0.94%,2396392309.00,China,,4834,Basic Industries,Major Chemicals,/market-activity/stocks/shi
SHLX,Shell Midstream Partners L.P. Common Units representing Limited Partner Interests,$12.72,-0.19,-1.472%,5002642911.00,United States,2014,522476,Energy,Oilfield Services/Equipment,/market-activity/stocks/shlx
SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares,$11.30,-0.13,-1.137%,2478471748.00,United States,2004,2292306,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/sho
SHOP,Shopify Inc. Class A Subordinate Voting Shares,$883.665,-100.535,-10.215%,110988620028.00,Canada,2015,2433932,,,/market-activity/stocks/shop
SHPW,Shapeways Holdings Inc. Common Stock,$3.105,-0.065,-2.05%,149960583.00,,2019,73722,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/shpw
SHW,Sherwin-Williams Company (The) Common Stock,$294.34,1.25,0.426%,77174828331.00,United States,,553697,Basic Industries,Paints/Coatings,/market-activity/stocks/shw
SI,Silvergate Capital Corporation Class A Common Stock,$106.0765,-4.8035,-4.332%,3224725600.00,United States,2019,548254,,,/market-activity/stocks/si
SID,Companhia Siderurgica Nacional S.A. Common Stock,$5.03,-0.03,-0.593%,6748922256.00,Brazil,,1493520,Basic Industries,Steel/Iron Ore,/market-activity/stocks/sid
SIG,Signet Jewelers Limited Common Shares,$84.32,-2.16,-2.498%,4415389227.00,Bermuda,,610513,Consumer Services,Consumer Specialties,/market-activity/stocks/sig
SII,Sprott Inc. Common Shares,$35.70,0.05,0.14%,887839401.00,,2020,55840,,,/market-activity/stocks/sii
SITC,SITE Centers Corp. Common Stock,$14.94,0.10,0.674%,3155592304.00,United States,,1036254,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/sitc
SITE,SiteOne Landscape Supply Inc. Common Stock,$185.695,1.255,0.68%,8300679031.00,United States,2016,133033,,,/market-activity/stocks/site
SIX,Six Flags Entertainment Corporation New Common Stock,$40.59,-0.72,-1.743%,3490054070.00,United States,,599577,Consumer Services,Movies/Entertainment,/market-activity/stocks/six
SJI,South Jersey Industries Inc. Common Stock,$25.26,-0.05,-0.198%,2840448984.00,United States,,339727,Public Utilities,Oil/Gas Transmission,/market-activity/stocks/sji
SJIJ,South Jersey Industries Inc. 5.625% Junior Subordinated Notes due 2079,$25.49,-0.08,-0.313%,0.00,United States,2019,3824,Public Utilities,Oil/Gas Transmission,/market-activity/stocks/sjij
SJIV,South Jersey Industries Inc. Corporate Units,$54.21,0.21,0.389%,0.00,United States,2021,5594,Public Utilities,Oil/Gas Transmission,/market-activity/stocks/sjiv
SJM,J.M. Smucker Company (The) New Common Stock,$140.46,1.96,1.415%,15220697319.00,United States,,371044,Consumer Non-Durables,Packaged Foods,/market-activity/stocks/sjm
SJR,Shaw Communications Inc. Common Stock,$29.64,0.06,0.203%,14793445346.00,Canada,,190444,,,/market-activity/stocks/sjr
SJT,San Juan Basin Royalty Trust Common Stock,$6.97,0.23,3.412%,324863308.00,United States,,320342,Energy,Oil & Gas Production,/market-activity/stocks/sjt
SJW,SJW Group Common Stock (DE),$68.365,1.045,1.552%,2039070419.00,United States,,49935,Public Utilities,Water Supply,/market-activity/stocks/sjw
SKE,Skeena Resources Limited Common Shares,$10.3811,-0.2289,-2.157%,678285814.00,,2021,36895,,,/market-activity/stocks/ske
SKIL,Skillsoft Corp. Class A Common Stock,$7.04,-0.55,-7.246%,937478263.00,,2019,137111,Miscellaneous,Diversified Commercial Services,/market-activity/stocks/skil
SKLZ,Skillz Inc. Class A Common Stock,$4.1601,-0.5799,-12.234%,1697538456.00,,2020,16500023,Technology,EDP Services,/market-activity/stocks/sklz
SKM,SK Telecom Co. Ltd. Common Stock,$26.64,-0.06,-0.225%,10463771115.00,South Korea,,145615,Public Utilities,Telecommunications Equipment,/market-activity/stocks/skm
SKT,Tanger Factory Outlet Centers Inc. Common Stock,$16.70,-0.19,-1.125%,1736541718.00,United States,1993,403178,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/skt
SKX,Skechers U.S.A. Inc. Common Stock,$42.41,-0.05,-0.118%,6609225292.00,United States,1999,520090,Consumer Non-Durables,Shoe Manufacturing,/market-activity/stocks/skx
SKY,Skyline Champion Corporation Common Stock,$67.03,-1.08,-1.586%,3807265056.00,United States,,398518,Basic Industries,Homebuilding,/market-activity/stocks/sky
SLAC,Social Leverage Acquisition Corp I Class A Common Stock,$9.72,0.00,0.00%,419175000.00,,2021,47,,,/market-activity/stocks/slac
SLB,Schlumberger N.V. Common Stock,$39.2015,-0.3185,-0.806%,55014667125.00,France,,7623773,Energy,Oilfield Services/Equipment,/market-activity/stocks/slb
SLCA,U.S. Silica Holdings Inc. Common Stock,$9.911,-0.269,-2.642%,739075619.00,United States,2012,369441,Energy,Metal Fabrications,/market-activity/stocks/slca
SLF,Sun Life Financial Inc. Common Stock,$58.03,0.72,1.256%,34007421872.00,Canada,,414417,Technology,Advertising,/market-activity/stocks/slf
SLG,SL Green Realty Corp Common Stock,$74.31,0.19,0.256%,4622205206.00,United States,1997,453588,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/slg
SLQT,SelectQuote Inc. Common Stock,$7.16,-0.32,-4.278%,1173942123.00,,2020,800602,Finance,Specialty Insurers,/market-activity/stocks/slqt
SLVM,Sylvamo Corporation Common Stock,$32.32,1.08,3.457%,1425473148.00,United States,2021,335058,Consumer Services,Paper,/market-activity/stocks/slvm
SM,SM Energy Company Common Stock,$34.715,-0.305,-0.871%,4216962620.00,United States,,1225550,Energy,Oil & Gas Production,/market-activity/stocks/sm
SMAR,Smartsheet Inc. Class A Common Stock,$60.00,-3.11,-4.928%,7605136260.00,United States,2018,926270,Technology,EDP Services,/market-activity/stocks/smar
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),$7.445,0.125,1.708%,51028534659.00,Japan,,718476,Finance,Commercial Banks,/market-activity/stocks/smfg
SMG,Scotts Miracle-Gro Company (The) Common Stock,$142.16,-4.53,-3.088%,7819394371.00,United States,1992,519931,Basic Industries,Agricultural Chemicals,/market-activity/stocks/smg
SMHI,SEACOR Marine Holdings Inc. Common Stock ,$4.17,-0.05,-1.185%,108184716.00,,2017,268785,Transportation,Marine Transportation,/market-activity/stocks/smhi
SMLP,Summit Midstream Partners LP Common Units Representing Limited Partner Interests,$23.99,-0.03,-0.125%,172004318.00,United States,2012,28921,Energy,Oilfield Services/Equipment,/market-activity/stocks/smlp
SMM,Salient Midstream Common Shares of Beneficial Interest,$7.22,-0.09,-1.231%,127956075.00,United States,2012,79909,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/smm
SMP,Standard Motor Products Inc. Common Stock,$47.14,-0.71,-1.484%,1037033001.00,United States,,36211,Capital Goods,Auto Parts:O.E.M.,/market-activity/stocks/smp
SMRT,SmartRent Inc. Class A Common Stock,$7.75,-0.11,-1.399%,1502446829.00,United States,,280798,Technology,EDP Services,/market-activity/stocks/smrt
SMWB,Similarweb Ltd. Ordinary Shares,$13.575,-0.655,-4.603%,1011790348.00,,2021,58691,,,/market-activity/stocks/smwb
SNA,Snap-On Incorporated Common Stock,$211.60,1.40,0.666%,11328001133.00,United States,,254983,Capital Goods,Diversified Manufacture,/market-activity/stocks/sna
SNAP,Snap Inc. Class A Common Stock,$31.86,-1.80,-5.348%,51288148541.00,United States,2017,22689607,Technology,Internet and Information Services,/market-activity/stocks/snap
SNDA,Sonida Senior Living Inc. Common Stock,$30.28,0.42,1.407%,195176553.00,United States,,2278,Health Care,Hospital/Nursing Management,/market-activity/stocks/snda
SNDR,Schneider National Inc. Common Stock,$26.09,0.32,1.242%,4635051302.00,United States,2017,274766,Transportation,Trucking Freight/Courier Services,/market-activity/stocks/sndr
SNII,Supernova Partners Acquisition Company II Ltd. Class A Ordinary Shares,$9.975,-0.005,-0.05%,430171875.00,,2021,202823,,,/market-activity/stocks/snii
SNN,Smith & Nephew SNATS Inc. Common Stock,$34.16,0.04,0.117%,15026591399.00,United Kingdom,,270922,Health Care,Industrial Specialties,/market-activity/stocks/snn
SNOW,Snowflake Inc. Class A Common Stock,$265.89,-17.87,-6.298%,81442107000.00,United States,2020,1981221,Technology,Computer Software: Prepackaged Software,/market-activity/stocks/snow
SNP,China Petroleum & Chemical Corporation Common Stock,$52.53,0.08,0.153%,63598706403.00,China,,30651,Energy,Integrated oil Companies,/market-activity/stocks/snp
SNV,Synovus Financial Corp. Common Stock,$50.43,-0.13,-0.257%,7312858637.00,United States,,326551,Finance,Major Banks,/market-activity/stocks/snv
SNX,TD SYNNEX Corporation Common Stock,$106.18,1.99,1.91%,10235130104.00,United States,2003,194194,Technology,EDP Services,/market-activity/stocks/snx
SO,Southern Company (The) Common Stock,$68.78,0.79,1.162%,72893314374.00,United States,,3352895,Public Utilities,Power Generation,/market-activity/stocks/so
SOI,Solaris Oilfield Infrastructure Inc. Class A Common Stock,$7.81,-0.20,-2.497%,249584006.00,United States,2017,85454,Energy,Metal Fabrications,/market-activity/stocks/soi
SOJC,Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1 2077,$25.85,-0.02,-0.077%,0.00,United States,2017,21554,Public Utilities,Power Generation,/market-activity/stocks/sojc
SOJD,Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30 2080,$25.42,-0.07,-0.275%,0.00,United States,2020,38159,Public Utilities,Power Generation,/market-activity/stocks/sojd
SOJE,Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15 2060,$23.81,-0.21,-0.874%,0.00,United States,2020,83109,Public Utilities,Electric Utilities: Central,/market-activity/stocks/soje
SOL,Renesola Ltd. American Depsitary Shares (Each representing 10 shares),$5.205,-0.255,-4.67%,363040458.00,China,2008,425055,Technology,Semiconductors,/market-activity/stocks/sol
SOLN,Southern Company (The) 2019 Series A Corporate Units,$52.812,0.282,0.537%,0.00,United States,2019,17228,Public Utilities,Power Generation,/market-activity/stocks/soln
SON,Sonoco Products Company Common Stock,$57.57,-0.13,-0.225%,5660645552.00,United States,,276454,Basic Industries,Containers/Packaging,/market-activity/stocks/son
SONX,Sonendo Inc. Common Stock,$6.75,-0.87,-11.417%,177755958.00,,2021,79733,Health Care,Medical/Dental Instruments,/market-activity/stocks/sonx
SONY,Sony Group Corporation American Depositary Shares ,$111.84,-0.72,-0.64%,138626361777.00,Japan,,1090735,Consumer Non-Durables,Consumer Electronics/Appliances,/market-activity/stocks/sony
SOR,Source Capital Inc. Common Stock,$42.5529,-0.0471,-0.111%,356417941.00,United States,,15201,Finance,Investment Managers,/market-activity/stocks/sor
SOS,SOS Limited American Depositary Shares,$0.6849,-0.0528,-7.157%,166991306.00,,2017,3666309,Finance,Finance: Consumer Services,/market-activity/stocks/sos
SPAQ,Spartan Acquisition Corp. III Class A Common Stock,$9.95,0.015,0.151%,686550000.00,,2021,456876,,,/market-activity/stocks/spaq
SPB,Spectrum Brands Holdings Inc. Common Stock,$90.79,0.82,0.911%,3724548351.00,United States,,150977,,,/market-activity/stocks/spb
SPCE,Virgin Galactic Holdings Inc. Common Stock,$9.3856,-0.3344,-3.44%,2421590022.00,,2017,8932482,,,/market-activity/stocks/spce
SPE,Special Opportunities Fund Inc Common Stock,$14.95,0.18,1.219%,190058812.00,United States,,19734,Finance,Finance/Investors Services,/market-activity/stocks/spe
SPG,Simon Property Group Inc. Common Stock,$148.375,1.015,0.689%,48758868310.00,United States,,828761,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/spg
SPGI,S&P Global Inc. Common Stock,$420.60,3.14,0.752%,101364600000.00,United States,,1116825,Technology,Advertising,/market-activity/stocks/spgi
SPGS,Simon Property Group Acquisition Holdings Inc. Class A Common Stock,$9.72,-0.02,-0.205%,419175000.00,,2021,3663,,,/market-activity/stocks/spgs
SPH,Suburban Propane Partners L.P. Common Stock,$14.9899,-0.0601,-0.399%,943819747.00,United States,1996,104247,Public Utilities,Other Specialty Stores,/market-activity/stocks/sph
SPIR,Spire Global Inc. Class A Common Stock,$2.635,0.105,4.15%,366425176.00,,2020,918654,Finance,Diversified Commercial Services,/market-activity/stocks/spir
SPLP,Steel Partners Holdings LP LTD PARTNERSHIP UNIT,$34.2146,-0.4354,-1.257%,723268691.00,United States,,25450,,,/market-activity/stocks/splp
SPNT,SiriusPoint Ltd. Common Shares,$8.54,0.07,0.826%,1382929922.00,,2013,113738,Finance,Property-Casualty Insurers,/market-activity/stocks/spnt
SPOT,Spotify Technology S.A. Ordinary Shares,$190.42,-13.20,-6.483%,36475793037.00,Luxembourg,2018,2263691,Consumer Services,Broadcasting,/market-activity/stocks/spot
SPR,Spirit Aerosystems Holdings Inc. Common Stock,$46.03,0.70,1.544%,4835327127.00,United States,2006,1948069,Capital Goods,Military/Government/Technical,/market-activity/stocks/spr
SPXC,SPX Corporation Common Stock,$51.86,-0.58,-1.106%,2355137887.00,United States,,51690,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/spxc
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,$17.73,0.13,0.739%,304809869.00,United States,,19479,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/spxx
SQ,Block Inc. Class A Common Stock,$112.70,-14.91,-11.684%,51985764290.00,United States,2015,19430716,Technology,Computer Software: Prepackaged Software,/market-activity/stocks/sq
SQM,Sociedad Quimica y Minera S.A. Common Stock,$54.73,-1.98,-3.491%,15632992697.00,Chile,1993,633378,Basic Industries,Agricultural Chemicals,/market-activity/stocks/sqm
SQNS,Sequans Communications S.A. American Depositary Shares,$4.29,-0.09,-2.055%,160740140.00,France,2011,16980,Technology,Semiconductors,/market-activity/stocks/sqns
SQSP,Squarespace Inc. Class A Common Stock,$30.975,-2.285,-6.87%,4300389128.00,,2021,81020,Technology,EDP Services,/market-activity/stocks/sqsp
SQZ,SQZ Biotechnologies Company Common Stock,$8.00,0.02,0.251%,224534360.00,United States,2020,75523,Consumer Durables,Specialty Chemicals,/market-activity/stocks/sqz
SR,Spire Inc. Common Stock,$64.62,-1.69,-2.549%,3343564098.00,United States,,349910,Public Utilities,Oil/Gas Transmission,/market-activity/stocks/sr
SRC,Spirit Realty Capital Inc. Common Stock,$47.04,-0.07,-0.149%,6006952681.00,United States,2013,462950,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/src
SRE,DBA Sempra Common Stock,$137.99,1.87,1.374%,44065376381.00,United States,,817370,Public Utilities,Oil/Gas Transmission,/market-activity/stocks/sre
SREA,DBA Sempra 5.750% Junior Subordinated Notes due 2079,$26.67,-0.07,-0.262%,0.00,United States,2019,28081,Consumer Services,Professional Services,/market-activity/stocks/srea
SRG,Seritage Growth Properties Class A Common Stock,$9.97,-0.39,-3.764%,435004510.00,United States,2015,269946,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/srg
SRI,Stoneridge Inc. Common Stock,$18.00,-0.67,-3.589%,489212388.00,United States,1997,86597,Capital Goods,Auto Parts:O.E.M.,/market-activity/stocks/sri
SRL,Scully Royalty Ltd.,$8.90,0.1333,1.521%,131533100.00,Canada,,2498,Consumer Services,Professional Services,/market-activity/stocks/srl
SRLP,Sprague Resources LP Common Units representing Limited Partner Interests,$17.78,0.06,0.339%,466450246.00,,2013,53657,Energy,Oil Refining/Marketing,/market-activity/stocks/srlp
SRT,StarTek Inc. Common Stock,$4.935,0.075,1.543%,201369610.00,United States,1997,59691,Miscellaneous,Business Services,/market-activity/stocks/srt
SRV,Cushing MLP & Infrastructure Total Return Fund,$33.47,-0.51,-1.501%,73078097.00,United States,,2636,Finance,Finance Companies,/market-activity/stocks/srv
SSD,Simpson Manufacturing Company Inc. Common Stock,$111.78,-1.59,-1.402%,4855684636.00,United States,,53158,Capital Goods,Industrial Specialties,/market-activity/stocks/ssd
SSL,Sasol Ltd. American Depositary Shares,$22.89,-0.66,-2.803%,14544193976.00,South Africa,,349216,Energy,Oil & Gas Production,/market-activity/stocks/ssl
SST,System1 Inc. Class A Common Stock,$10.42,1.10,11.803%,1112725750.00,United States,2020,167550,Consumer Services,Diversified Commercial Services,/market-activity/stocks/sst
SSTK,Shutterstock Inc. Common Stock,$93.19,-3.18,-3.30%,3422049560.00,United States,2012,104219,,,/market-activity/stocks/sstk
SSU,SIGNA Sports United N.V. Ordinary Share,$8.2198,0.7198,9.597%,2749304215.00,,2021,50240,,,/market-activity/stocks/ssu
ST,Sensata Technologies Holding plc Ordinary Shares,$57.24,-0.03,-0.052%,9070987136.00,Netherlands,2010,914461,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/st
STAG,Stag Industrial Inc. Common Stock,$42.855,0.635,1.504%,7500536226.00,United States,2011,419743,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/stag
STAR          ,iStar Inc. Common Stock,$24.34,2.25,10.186%,1691044063.00,United States,,1915026,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/star          
STC,Stewart Information Services Corporation Common Stock,$72.71,1.51,2.121%,1955226796.00,United States,,71237,Finance,Specialty Insurers,/market-activity/stocks/stc
STE,STERIS plc (Ireland) Ordinary Shares,$228.02,2.38,1.055%,22807244916.00,United States,,185845,Health Care,Industrial Specialties,/market-activity/stocks/ste
STEM,Stem Inc. Class A Common Stock,$12.32,-0.31,-2.454%,1780106500.00,United States,2020,1995042,Technology,Computer Software: Prepackaged Software,/market-activity/stocks/stem
STET,ST Energy Transition I Ltd. Class A Ordinary Shares,$9.755,0.055,0.567%,294479063.00,,2022,901,,,/market-activity/stocks/stet
STG,Sunlands Technology Group American Depositary Shares representing Class A ordinary shares,$4.27,0.13,3.14%,57467342.00,,2018,1369,Consumer Services,Other Consumer Services,/market-activity/stocks/stg
STK,Columbia Seligman Premium Technology Growth Fund Inc,$34.1099,0.4399,1.307%,542974725.00,United States,2009,55712,Finance,Investment Managers,/market-activity/stocks/stk
STLA,Stellantis N.V. Common Shares,$19.84,0.21,1.07%,62151154115.00,United Kingdom,2014,2193125,Capital Goods,Auto Manufacturing,/market-activity/stocks/stla
STM,STMicroelectronics N.V. Common Stock,$46.98,-0.15,-0.318%,42561204865.00,Switzerland,,2966500,Technology,Semiconductors,/market-activity/stocks/stm
STN,Stantec Inc Common Stock,$53.48,0.36,0.678%,5946241024.00,Canada,,37631,Transportation,Marine Transportation,/market-activity/stocks/stn
STNG,Scorpio Tankers Inc. Common Shares,$14.4258,-0.1442,-0.99%,842026964.00,Monaco,2010,446831,Transportation,Marine Transportation,/market-activity/stocks/stng
STON,StoneMor Inc. Common Stock,$2.50,0.07,2.881%,295146603.00,United States,2004,63270,,,/market-activity/stocks/ston
STOR,STORE Capital Corporation Common Stock,$31.77,0.14,0.443%,8664142143.00,United States,2014,718513,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/stor
STRE,Supernova Partners Acquisition Company III Ltd. Class A Ordinary Shares,$9.72,0.00,0.00%,341456903.00,,2021,20200,,,/market-activity/stocks/stre
STT,State Street Corporation Common Stock,$97.325,0.815,0.844%,35619277957.00,United States,,852919,Finance,Investment Managers,/market-activity/stocks/stt
STVN,Stevanato Group S.p.A. Ordinary Shares,$18.13,0.27,1.512%,4799001591.00,,2021,184010,,,/market-activity/stocks/stvn
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,$24.70,-0.20,-0.803%,7524054078.00,United States,2009,952349,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/stwd
STZ,Constellation Brands Inc. Common Stock,$238.68,3.02,1.282%,44763890287.00,United States,,483659,Consumer Non-Durables,Beverages (Production/Distribution),/market-activity/stocks/stz
STZ/B,Constellation Brands Inc,$237.01,0.00,0.00%,,United States,,12,,,/market-activity/stocks/stz/b
SU,Suncor Energy  Inc. Common Stock,$30.02,0.12,0.401%,43740783355.00,Canada,,6909191,,,/market-activity/stocks/su
SUAC,ShoulderUp Technology Acquisition Corp. Class A Common Stock,$9.855,0.00,0.00%,411939000.00,,2022,44,,,/market-activity/stocks/suac
SUI,Sun Communities Inc. Common Stock,$192.625,3.945,2.091%,22338135477.00,United States,1993,641296,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/sui
SUM,Summit Materials Inc. Class A Common Stock,$35.77,-0.14,-0.39%,4241139802.00,United States,2015,176653,Capital Goods,Building Materials,/market-activity/stocks/sum
SUN,Sunoco LP Common Units representing limited partner interests,$46.61,-0.09,-0.193%,3885042453.00,United States,2012,253804,Energy,Oil Refining/Marketing,/market-activity/stocks/sun
SUNL,Sunlight Financial Holdings Inc. Class A Common Stock,$2.94,-0.06,-2.00%,249356973.00,United States,2021,484078,Finance,Diversified Financial Services,/market-activity/stocks/sunl
SUP,Superior Industries International Inc. Common Stock (DE),$4.27,-0.10,-2.288%,111716339.00,United States,,52320,Capital Goods,Auto Parts:O.E.M.,/market-activity/stocks/sup
SUPV,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,$1.90,-0.05,-2.564%,173554482.00,,2016,101354,Finance,Commercial Banks,/market-activity/stocks/supv
SUZ,Suzano S.A. American Depositary Shares (each representing One Ordinary Share),$11.32,0.02,0.177%,15273188286.00,,2018,444841,Basic Industries,Paper,/market-activity/stocks/suz
SWCH,Switch Inc. Class A Common Stock,$25.27,-0.34,-1.328%,3640706541.00,,2017,785878,Technology,EDP Services,/market-activity/stocks/swch
SWI,SolarWinds Corporation Common Stock,$13.14,-0.52,-3.807%,2090445149.00,United States,2018,138224,Technology,Computer Software: Prepackaged Software,/market-activity/stocks/swi
SWK,Stanley Black & Decker Inc. Common Stock,$173.105,-3.035,-1.723%,28221863990.00,United States,,1901982,Capital Goods,Diversified Manufacture,/market-activity/stocks/swk
SWM,Schweitzer-Mauduit International Inc. Common Stock,$29.67,-0.24,-0.802%,933366426.00,United States,,82119,Basic Industries,Paper,/market-activity/stocks/swm
SWN,Southwestern Energy Company Common Stock,$4.73,0.13,2.826%,5270740586.00,United States,,17196874,Energy,Oil & Gas Production,/market-activity/stocks/swn
SWT,Stanley Black & Decker Inc. Corporate Unit,$103.48,-1.395,-1.33%,0.00,United States,2019,91189,Capital Goods,Diversified Manufacture,/market-activity/stocks/swt
SWX,Southwest Gas Holdings Inc. Common Stock (DE),$67.52,-0.62,-0.91%,4077200872.00,United States,,76942,Public Utilities,Oil & Gas Production,/market-activity/stocks/swx
SWZ,Swiss Helvetia Fund Inc. (The) Common Stock,$9.38,0.00,0.00%,123930943.00,United States,,5403,Finance,Finance Companies,/market-activity/stocks/swz
SXC,SunCoke Energy Inc. Common Stock,$7.095,0.175,2.529%,589460773.00,United States,2011,531078,,,/market-activity/stocks/sxc
